in_id,out_id,year,hour,speed,flow
101001,2007,2020/7/23,21,92.3355,2
101001,2007,2020/7/23,23,57.07,1
101001,2007,2020/7/24,6,81.5663333,3
101001,2007,2020/7/24,7,75.18825,4
101001,2007,2020/7/24,8,73.0324,5
101001,2007,2020/7/24,9,68.3047,10
101001,2007,2020/7/24,10,68.01025,8
101001,2007,2020/7/24,11,76.4043636,11
101001,2007,2020/7/24,12,75.77199999999999,5
101001,2007,2020/7/24,13,67.59516670000001,6
101001,2007,2020/7/24,14,72.204375,8
101001,2007,2020/7/24,15,65.9183333,9
101001,2007,2020/7/24,16,70.7172857,7
101001,2007,2020/7/24,17,72.5873846,13
101001,2007,2020/7/24,18,75.1175,12
101001,2007,2020/7/24,19,75.91136359999999,11
101001,2007,2020/7/24,20,59.409,2
101001,2007,2020/7/24,21,77.762,2
101001,2007,2020/7/24,22,78.214,2
101001,2007,2020/7/25,3,75.683,1
101001,2007,2020/7/25,6,105.81200000000001,1
101001,2007,2020/7/25,7,46.8046,5
101001,2007,2020/7/25,8,69.36488890000001,9
101001,2007,2020/7/25,9,76.7371667,12
101001,2007,2020/7/25,10,76.8232,10
101001,2007,2020/7/25,11,74.1974615,13
101001,2007,2020/7/25,12,69.990875,8
101001,2007,2020/7/25,14,69.86918179999999,11
101001,2007,2020/7/25,15,71.64277779999999,9
101001,2007,2020/7/25,16,77.4382,5
101001,2007,2020/7/25,17,75.232875,8
101001,2007,2020/7/25,18,75.4873,10
101001,2007,2020/7/25,19,78.362,9
101001,2007,2020/7/25,20,83.8196667,3
101001,2007,2020/7/25,21,57.15,1
101001,2007,2020/7/25,22,61.815,3
101001,2007,2020/7/26,0,73.902,1
101001,2007,2020/7/26,7,60.8396,5
101001,2007,2020/7/26,8,72.2115714,7
101001,2007,2020/7/26,9,76.8913333,6
101001,2007,2020/7/26,10,73.2876667,6
101001,2007,2020/7/26,11,71.1938,5
101001,2007,2020/7/26,12,67.3963333,3
101001,2007,2020/7/26,13,61.5411429,7
101001,2007,2020/7/26,14,74.48175,8
101001,2007,2020/7/26,15,70.79175,8
101001,2007,2020/7/26,16,79.1265,8
101001,2007,2020/7/26,17,81.4236667,9
101001,2007,2020/7/26,18,76.4585,8
101001,2007,2020/7/26,19,81.02025,4
101001,2007,2020/7/26,20,61.97525,8
101001,2007,2020/7/26,21,80.19,1
101001,2007,2020/7/26,22,71.9005,6
101001,2007,2020/7/26,23,78.796,2
101001,2007,2020/7/27,0,71.039,2
101001,2007,2020/7/27,4,74.8635,2
101001,2007,2020/7/27,6,73.21600000000001,2
101001,2007,2020/7/27,7,60.8128571,7
101001,2007,2020/7/27,8,80.29718179999999,11
101001,2007,2020/7/27,9,77.9038571,7
101001,2007,2020/7/27,10,74.048375,8
101001,2007,2020/7/27,11,76.9406364,11
101001,2007,2020/7/27,12,71.5006667,9
101001,2007,2020/7/27,13,73.79899999999999,6
101001,2007,2020/7/27,14,79.9214286,7
101001,2007,2020/7/27,15,67.285,7
101001,2007,2020/7/27,16,73.2156,10
101001,2007,2020/7/27,17,72.2497,10
101001,2007,2020/7/27,18,68.79975,4
101001,2007,2020/7/27,19,63.1500833,12
101001,2007,2020/7/27,20,68.19066670000001,3
101001,2007,2020/7/27,21,56.129,1
101001,2007,2020/7/27,22,53.9416667,3
101001,2007,2020/7/27,23,66.737,1
101001,2007,2020/7/28,6,55.7576667,3
101001,2007,2020/7/28,7,69.1465,4
101001,2007,2020/7/28,8,76.8234,10
101001,2007,2020/7/28,9,76.7245,12
101001,2007,2020/7/28,10,68.2101667,12
101001,2007,2020/7/28,11,62.568999999999996,5
101001,2007,2020/7/28,12,69.3976,5
101001,2007,2020/7/28,13,66.79544440000001,9
101001,2007,2020/7/28,14,71.756,4
101001,2007,2020/7/28,15,61.475333299999996,6
101001,2007,2020/7/28,16,75.1075385,13
101001,2007,2020/7/28,17,72.5757273,11
101001,2007,2020/7/28,18,69.0034167,12
101001,2007,2020/7/28,19,71.634,8
101001,2007,2020/7/28,20,71.38116670000001,6
101001,2007,2020/7/28,21,43.15,3
101001,2007,2020/7/28,23,72.675,1
101001,2007,2020/7/29,0,1.188,1
101001,2007,2020/7/29,2,61.449,1
101001,2007,2020/7/29,3,70.017,1
101001,2007,2020/7/29,6,85.0045,2
101001,2007,2020/7/29,7,59.527,6
101001,2007,2020/7/29,8,68.51507690000001,13
101001,2007,2020/7/29,9,70.33788890000001,9
101001,2007,2020/7/29,10,73.1916667,6
101001,2007,2020/7/29,11,69.98899999999999,7
101001,2007,2020/7/29,12,47.9163333,3
101001,2007,2020/7/29,13,77.2176667,9
101001,2007,2020/7/29,14,60.606,8
101001,2007,2020/7/29,15,65.9294286,7
101001,2007,2020/7/29,16,78.2605,4
101001,2007,2020/7/29,17,60.8940714,14
101001,2007,2020/7/29,18,74.3104,20
101001,2007,2020/7/29,19,81.82028570000001,7
101001,2007,2020/7/29,20,60.609333299999996,9
101001,2007,2020/7/29,21,78.042,2
101001,2007,2020/7/29,23,65.34899999999999,1
101001,2007,2020/7/30,6,65.949,3
101001,2007,2020/7/30,7,39.7565,2
101001,2007,2020/7/30,8,73.9534,10
101001,2007,2020/7/30,9,70.2466,10
101001,2007,2020/7/30,10,75.93425,4
101001,2007,2020/7/30,11,61.82,8
101001,2007,2020/7/30,12,73.6941429,7
101001,2007,2020/7/30,13,69.06188890000001,9
101001,2007,2020/7/30,14,78.6613333,6
101001,2007,2020/7/30,15,57.4586667,6
101001,2007,2020/7/30,16,69.9585,14
101001,2007,2020/7/30,17,76.5595455,11
101001,2007,2020/7/30,18,70.7543,20
101001,2007,2020/7/30,19,75.9046667,3
101001,2007,2020/7/30,20,71.7076,5
101001,2007,2020/7/30,21,64.6295,2
101001,2007,2020/7/30,22,68.1815,2
101001,2007,2020/7/30,23,49.229,1
101001,2007,2020/7/31,1,60.598,1
101001,2007,2020/7/31,4,86.471,1
101001,2007,2020/7/31,5,87.148,1
101001,2007,2020/7/31,6,81.687,1
101001,2007,2020/7/31,7,54.8231818,11
101001,2007,2020/7/31,8,48.591,3
101001,2007,2020/7/31,9,76.26100000000001,6
101001,2007,2020/7/31,10,69.917,3
101001,2007,2020/7/31,11,62.241125,8
101001,2007,2020/7/31,12,67.788875,8
101001,2007,2020/7/31,13,82.2975,2
101001,2007,2020/7/31,14,71.4745,4
101001,2007,2020/7/31,15,70.268625,8
101001,2007,2020/7/31,16,78.7744286,7
101001,2007,2020/7/31,17,71.6208333,12
101001,2007,2020/7/31,18,78.2615,4
101001,2007,2020/7/31,19,78.3086,5
101001,2007,2020/7/31,20,45.6405,2
101001,2007,2020/7/31,21,80.384,4
101001,2007,2020/7/31,22,75.264,1
101001,2007,2020/7/31,23,62.6605,2
101001,2007,2020/8/1,1,65.735,1
101001,2007,2020/8/1,2,56.99100000000001,1
101001,2007,2020/8/1,5,66.244,2
101001,2007,2020/8/1,6,79.652,2
101001,2007,2020/8/1,7,68.1513333,3
101001,2007,2020/8/1,8,75.671,5
101001,2007,2020/8/1,9,73.797,14
101001,2007,2020/8/1,10,77.113625,8
101001,2007,2020/8/1,11,75.315,7
101001,2007,2020/8/1,12,69.344,1
101001,2007,2020/8/1,13,81.077,2
101001,2007,2020/8/1,14,74.45475,8
101001,2007,2020/8/1,15,74.39771429999999,7
101001,2007,2020/8/1,16,69.003,6
101001,2007,2020/8/1,17,55.94,6
101001,2007,2020/8/1,18,79.1146,10
101001,2007,2020/8/1,19,79.5311667,6
101001,2007,2020/8/1,20,59.2895,4
101001,2007,2020/8/1,21,62.483000000000004,1
101001,2007,2020/8/1,22,75.77600000000001,1
101001,2007,2020/8/1,23,47.538000000000004,3
101001,2007,2020/8/2,0,68.995,2
101001,2007,2020/8/2,6,82.84700000000001,2
101001,2007,2020/8/2,7,40.163000000000004,2
101001,2007,2020/8/2,8,68.0383333,3
101001,2007,2020/8/2,9,62.6924286,7
101001,2007,2020/8/2,10,79.43955559999999,9
101001,2007,2020/8/2,11,79.27875,8
101001,2007,2020/8/2,12,71.361,6
101001,2007,2020/8/2,13,71.8358,5
101001,2007,2020/8/2,14,73.933,7
101001,2007,2020/8/2,15,60.1591818,11
101001,2007,2020/8/2,16,76.868125,8
101001,2007,2020/8/2,17,73.8195,6
101001,2007,2020/8/2,18,72.69,9
101001,2007,2020/8/2,19,67.6663333,3
101001,2007,2020/8/2,20,57.661,1
101001,2007,2020/8/2,21,70.317,3
101001,2007,2020/8/2,22,27.061,1
101001,2007,2020/8/3,1,71.95,1
101001,2007,2020/8/3,6,75.03399999999999,1
101001,2007,2020/8/3,7,73.2378571,7
101001,2007,2020/8/3,8,65.0910833,12
101001,2007,2020/8/3,9,67.1447,10
101001,2007,2020/8/3,10,67.42075,4
101001,2007,2020/8/3,11,77.14572729999999,11
101001,2007,2020/8/3,12,70.0365714,7
101001,2007,2020/8/3,13,67.203125,8
101001,2007,2020/8/3,14,76.27675,8
101001,2007,2020/8/3,15,85.9025,8
101001,2007,2020/8/3,16,75.5534444,9
101001,2007,2020/8/3,17,67.49271429999999,7
101001,2007,2020/8/3,18,74.509,13
101001,2007,2020/8/3,19,74.15899999999999,10
101001,2007,2020/8/3,20,69.0564,5
101001,2007,2020/8/3,21,67.1308571,7
101001,2007,2020/8/3,22,56.622,1
101001,2007,2020/8/4,0,75.683,1
101001,2007,2020/8/4,6,33.564,2
101001,2007,2020/8/4,7,71.0072,15
101001,2007,2020/8/4,8,85.2059,10
101001,2007,2020/8/4,9,62.35925,4
101001,2007,2020/8/4,10,75.5243333,12
101001,2007,2020/8/4,11,73.10025,8
101001,2007,2020/8/4,12,58.500285700000006,7
101001,2007,2020/8/4,13,70.8433333,3
101001,2007,2020/8/4,14,68.161,4
101001,2007,2020/8/4,15,72.6346667,9
101001,2007,2020/8/4,16,71.23876920000001,13
101001,2007,2020/8/4,17,80.13083329999999,12
101001,2007,2020/8/4,18,75.6646667,12
101001,2007,2020/8/4,19,73.747625,8
101001,2007,2020/8/4,20,79.0436667,6
101001,2007,2020/8/4,21,71.613,1
101001,2007,2020/8/4,23,58.5735,2
101001,2007,2020/8/5,0,66.847,1
101001,2007,2020/8/5,1,57.20399999999999,1
101001,2007,2020/8/5,6,69.656,5
101001,2007,2020/8/5,7,78.4245,2
101001,2007,2020/8/5,8,76.2731667,12
101001,2007,2020/8/5,9,64.8122,10
101001,2007,2020/8/5,10,73.2454444,9
101001,2007,2020/8/5,11,71.059125,8
101001,2007,2020/8/5,12,71.8617778,9
101001,2007,2020/8/5,13,69.9395,8
101001,2007,2020/8/5,14,68.9875,6
101001,2007,2020/8/5,15,72.1635,8
101001,2007,2020/8/5,16,77.8506429,14
101001,2007,2020/8/5,17,69.3322353,17
101001,2007,2020/8/5,18,77.6366667,9
101001,2007,2020/8/5,19,70.69657140000001,14
101001,2007,2020/8/5,20,72.2903,10
101001,2007,2020/8/5,21,73.167,2
101001,2007,2020/8/5,22,79.462,1
101001,2007,2020/8/6,0,55.268,1
101001,2007,2020/8/6,6,48.4686667,3
101001,2007,2020/8/6,7,73.779375,8
101001,2007,2020/8/6,8,79.597,11
101001,2007,2020/8/6,9,74.45,6
101001,2007,2020/8/6,10,66.8518,5
101001,2007,2020/8/6,11,66.457,11
101001,2007,2020/8/6,12,71.5155,4
101001,2007,2020/8/6,13,64.6705,4
101001,2007,2020/8/6,14,76.995875,8
101001,2007,2020/8/6,15,63.79725,4
101001,2007,2020/8/6,16,68.9445,8
101001,2007,2020/8/6,17,57.571999999999996,5
101001,2007,2020/8/6,18,75.1507273,11
101001,2007,2020/8/6,19,62.385,11
101001,2007,2020/8/6,20,78.3572,5
101001,2007,2020/8/6,21,67.1455,2
101001,2007,2020/8/6,22,78.95100000000001,5
101001,2007,2020/8/6,23,88.215,1
101001,2007,2020/8/7,0,63.089,2
101001,2007,2020/8/7,6,65.04625,4
101001,2007,2020/8/7,7,73.5313333,6
101001,2007,2020/8/7,8,80.21806670000001,15
101001,2007,2020/8/7,9,75.094,11
101001,2007,2020/8/7,10,73.927875,8
101001,2007,2020/8/7,11,81.6397143,7
101001,2007,2020/8/7,12,68.2313333,9
101001,2007,2020/8/7,13,84.0444286,7
101001,2007,2020/8/7,14,68.8001,10
101001,2007,2020/8/7,15,71.2591818,11
101001,2007,2020/8/7,16,70.414,12
101001,2007,2020/8/7,17,75.9898,20
101001,2007,2020/8/7,18,73.1319545,22
101001,2007,2020/8/7,19,76.86425,16
101001,2007,2020/8/7,20,68.3846,5
101001,2007,2020/8/7,22,78.344,1
101001,2007,2020/8/8,1,79.016,2
101001,2007,2020/8/8,5,43.589,1
101001,2007,2020/8/8,6,86.3418,5
101001,2007,2020/8/8,7,62.186571400000005,7
101001,2007,2020/8/8,8,69.2616667,12
101001,2007,2020/8/8,9,75.7785,8
101001,2007,2020/8/8,10,83.177875,16
101001,2007,2020/8/8,11,82.2998333,6
101001,2007,2020/8/8,12,70.75025,4
101001,2007,2020/8/8,13,79.34675,4
101001,2007,2020/8/8,14,32.7195,2
101001,2007,2020/8/8,15,78.384,7
101001,2007,2020/8/8,16,50.385,3
101001,2007,2020/8/8,17,65.0695,6
101001,2007,2020/8/8,18,73.506,14
101001,2007,2020/8/8,19,77.3587778,9
101001,2007,2020/8/8,20,78.2005,2
101001,2007,2020/8/8,21,72.334,2
101001,2007,2020/8/8,22,78.991,2
101001,2007,2020/8/8,23,65.933,3
101001,2007,2020/8/9,0,83.41,1
101001,2007,2020/8/9,2,68.9345,2
101001,2007,2020/8/9,6,48.9776667,3
101001,2007,2020/8/9,7,67.173,10
101001,2007,2020/8/9,8,74.5904,5
101001,2007,2020/8/9,9,75.1983077,13
101001,2007,2020/8/9,10,84.52,4
101001,2007,2020/8/9,11,74.5068571,7
101001,2007,2020/8/9,12,71.2681667,6
101001,2007,2020/8/9,13,73.2678889,9
101001,2007,2020/8/9,14,72.7401667,6
101001,2007,2020/8/9,15,78.24511109999999,9
101001,2007,2020/8/9,16,70.9428,5
101001,2007,2020/8/9,17,63.8195,4
101001,2007,2020/8/9,18,83.8685,8
101001,2007,2020/8/9,19,71.9555,8
101001,2007,2020/8/9,20,69.2796667,9
101001,2007,2020/8/9,21,70.885,6
101001,2007,2020/8/9,22,1.8419999999999999,1
101001,2007,2020/8/9,23,62.2775,2
101001,2007,2020/8/10,0,100.27,1
101001,2007,2020/8/10,3,71.82300000000001,1
101001,2007,2020/8/10,4,64.694,1
101001,2007,2020/8/10,5,57.284,1
101001,2007,2020/8/10,6,88.0525,2
101001,2007,2020/8/10,7,86.3885,6
101001,2007,2020/8/10,8,75.8111538,13
101001,2007,2020/8/10,9,73.0076667,6
101001,2007,2020/8/10,10,67.1396364,11
101001,2007,2020/8/10,11,80.67125,4
101001,2007,2020/8/10,12,72.15,11
101001,2007,2020/8/10,13,85.0586667,3
101001,2007,2020/8/10,14,74.5761818,11
101001,2007,2020/8/10,15,60.791166700000005,12
101001,2007,2020/8/10,16,80.0323636,11
101001,2007,2020/8/10,17,77.17911109999999,9
101001,2007,2020/8/10,18,74.3865417,24
101001,2007,2020/8/10,19,75.9321818,11
101001,2007,2020/8/10,20,76.74475,4
101001,2007,2020/8/10,21,75.669,4
101001,2007,2020/8/10,22,72.7975,4
101001,2007,2020/8/11,0,54.652,1
101001,2007,2020/8/11,1,50.885,1
101001,2007,2020/8/11,2,60.33,1
101001,2007,2020/8/11,3,93.677,1
101001,2007,2020/8/11,4,85.506,1
101001,2007,2020/8/11,5,76.438,1
101001,2007,2020/8/11,6,78.9912857,7
101001,2007,2020/8/11,7,69.3841429,7
101001,2007,2020/8/11,8,69.1093636,11
101001,2007,2020/8/11,9,62.42984620000001,13
101001,2007,2020/8/11,10,74.289,14
101001,2007,2020/8/11,11,66.48025,4
101001,2007,2020/8/11,12,89.353,5
101001,2007,2020/8/11,13,82.46700000000001,2
101001,2007,2020/8/11,14,66.4476667,6
101001,2007,2020/8/11,15,81.6554,5
101001,2007,2020/8/11,16,67.2891,10
101001,2007,2020/8/11,17,78.9661,10
101001,2007,2020/8/11,18,82.5805385,13
101001,2007,2020/8/11,19,73.89445450000001,11
101001,2007,2020/8/11,20,76.6405,6
101001,2007,2020/8/11,21,98.655,1
101001,2007,2020/8/12,0,58.965,1
101001,2007,2020/8/12,1,65.141,1
101001,2007,2020/8/12,6,44.9365,2
101001,2007,2020/8/12,7,78.9543333,6
101001,2007,2020/8/12,8,82.3335,10
101001,2007,2020/8/12,9,80.88775,12
101001,2007,2020/8/12,10,77.64163640000001,11
101001,2007,2020/8/12,11,70.0685556,9
101001,2007,2020/8/12,12,83.3646667,3
101001,2007,2020/8/12,13,71.3251667,6
101001,2007,2020/8/12,14,80.2094167,12
101001,2007,2020/8/12,15,81.35911109999999,9
101001,2007,2020/8/12,16,81.2285833,12
101001,2007,2020/8/12,17,80.6335455,11
101001,2007,2020/8/12,18,83.0122,5
101001,2007,2020/8/12,19,68.5507,10
101001,2007,2020/8/12,20,75.033,3
101001,2007,2020/8/12,21,66.917,2
101001,2007,2020/8/12,22,66.972,3
101001,2007,2020/8/13,1,87.521,1
101001,2007,2020/8/13,2,71.488,1
101001,2007,2020/8/13,5,82.29,1
101001,2007,2020/8/13,6,79.5873333,3
101001,2007,2020/8/13,7,85.2932,5
101001,2007,2020/8/13,8,69.03877779999999,9
101001,2007,2020/8/13,9,66.05966670000001,6
101001,2007,2020/8/13,10,62.9942,10
101001,2007,2020/8/13,11,66.154125,8
101001,2007,2020/8/13,12,66.4888333,12
101001,2007,2020/8/13,13,55.151,13
101001,2007,2020/8/13,14,47.608999999999995,6
101001,2007,2020/8/13,15,25.194625,8
101001,2007,2020/8/13,16,68.9335714,7
101001,2007,2020/8/13,17,79.2516923,13
101001,2007,2020/8/13,18,71.2324,10
101001,2007,2020/8/13,19,71.5426667,12
101001,2007,2020/8/13,20,79.7105,4
101001,2007,2020/8/13,21,77.19675,4
101001,2007,2020/8/13,22,76.94366670000001,3
101001,2007,2020/8/13,23,59.136,1
101001,2007,2020/8/14,3,74.396,1
101001,2007,2020/8/14,5,68.60600000000001,1
101001,2007,2020/8/14,6,47.6685,2
101001,2007,2020/8/14,7,77.2235,4
101001,2007,2020/8/14,8,73.36292309999999,13
101001,2007,2020/8/14,9,70.8263333,12
101001,2007,2020/8/14,10,74.5659167,12
101001,2007,2020/8/14,11,80.924625,8
101001,2007,2020/8/14,12,74.796125,8
101001,2007,2020/8/14,13,66.746375,8
101001,2007,2020/8/14,14,80.0985,12
101001,2007,2020/8/14,15,61.96727270000001,11
101001,2007,2020/8/14,16,74.888125,8
101001,2007,2020/8/14,17,66.8308571,14
101001,2007,2020/8/14,18,76.0962632,19
101001,2007,2020/8/14,19,73.8735714,7
101001,2007,2020/8/14,20,72.5558333,6
101001,2007,2020/8/14,21,63.388999999999996,1
101001,2007,2020/8/14,22,86.6956667,3
101001,2007,2020/8/15,0,66.125,1
101001,2007,2020/8/15,1,80.771,1
101001,2007,2020/8/15,3,96.296,2
101001,2007,2020/8/15,6,76.5115,2
101001,2007,2020/8/15,7,81.5231667,6
101001,2007,2020/8/15,8,73.8872,5
101001,2007,2020/8/15,9,70.52847059999999,17
101001,2007,2020/8/15,10,77.4939444,18
101001,2007,2020/8/15,11,66.5416471,17
101001,2007,2020/8/15,12,73.90222220000001,9
101001,2007,2020/8/15,13,76.2536364,11
101001,2007,2020/8/15,14,75.0985714,14
101001,2007,2020/8/15,15,79.5448,5
101001,2007,2020/8/15,16,67.965125,8
101001,2007,2020/8/15,17,72.2309167,12
101001,2007,2020/8/15,18,76.7192222,9
101001,2007,2020/8/15,19,72.98971429999999,14
101001,2007,2020/8/15,20,80.797,4
101001,2007,2020/8/15,21,45.678999999999995,4
101001,2007,2020/8/15,22,70.2686667,6
101001,2007,2020/8/15,23,59.278999999999996,1
101001,2007,2020/8/16,0,51.8395,2
101001,2007,2020/8/16,6,85.13600000000001,2
101001,2007,2020/8/16,7,71.279,8
101001,2007,2020/8/16,8,80.43063640000001,11
101001,2007,2020/8/16,9,79.5203333,9
101001,2007,2020/8/16,10,79.81723079999999,13
101001,2007,2020/8/16,11,76.8476,5
101001,2007,2020/8/16,12,72.1068571,7
101001,2007,2020/8/16,13,76.9294167,12
101001,2007,2020/8/16,14,69.8284167,12
101001,2007,2020/8/16,15,67.4202,5
101001,2007,2020/8/16,16,82.3355,8
101001,2007,2020/8/16,17,78.15969229999999,13
101001,2007,2020/8/16,18,72.4204667,15
101001,2007,2020/8/16,19,76.98671429999999,7
101001,2007,2020/8/16,20,67.65325,4
101001,2007,2020/8/16,21,65.0295,2
101001,2007,2020/8/16,22,66.52,1
101001,2007,2020/8/16,23,95.99799999999999,2
101001,2007,2020/8/17,3,77.649,1
101001,2007,2020/8/17,4,60.598,1
101001,2007,2020/8/17,6,79.12100000000001,2
101001,2007,2020/8/17,7,69.53471429999999,7
101001,2007,2020/8/17,8,76.857,9
101001,2007,2020/8/17,9,71.908,14
101001,2007,2020/8/17,10,68.2984,5
101001,2007,2020/8/17,11,72.361125,8
101001,2007,2020/8/17,12,66.78699999999999,8
101001,2007,2020/8/17,13,72.477,4
101001,2007,2020/8/17,14,73.4065714,7
101001,2007,2020/8/17,15,73.1605,12
101001,2007,2020/8/17,16,73.3558571,7
101001,2007,2020/8/17,17,62.5353333,9
101001,2007,2020/8/17,18,81.7095714,7
101001,2007,2020/8/17,19,67.8576,5
101001,2007,2020/8/17,20,61.7545,4
101001,2007,2020/8/17,21,72.34100000000001,2
101001,2007,2020/8/17,22,84.04,1
101001,2007,2020/8/17,23,76.295,1
101001,2007,2020/8/18,4,78.646,1
101001,2007,2020/8/18,6,66.923,2
101001,2007,2020/8/18,7,89.3998333,6
101001,2007,2020/8/18,8,76.988625,8
101001,2007,2020/8/18,9,73.6795385,13
101001,2007,2020/8/18,10,80.4727692,13
101001,2007,2020/8/18,11,77.8224444,9
101001,2007,2020/8/18,12,72.455,11
101001,2007,2020/8/18,13,80.263125,8
101001,2007,2020/8/18,14,70.63776920000001,13
101001,2007,2020/8/18,15,78.85509090000001,11
101001,2007,2020/8/18,16,75.45028570000001,7
101001,2007,2020/8/18,17,69.31111109999999,9
101001,2007,2020/8/18,18,74.98005,20
101001,2007,2020/8/18,19,72.2298261,23
101001,2007,2020/8/18,20,84.3268333,6
101001,2007,2020/8/18,21,61.9191667,6
101001,2007,2020/8/18,22,90.361,1
101001,2007,2020/8/18,23,66.125,1
101001,2007,2020/8/19,0,75.536,2
101001,2007,2020/8/19,6,45.3275,2
101001,2007,2020/8/19,7,73.43623079999999,13
101001,2007,2020/8/19,8,79.0575385,13
101001,2007,2020/8/19,9,75.1703333,18
101001,2007,2020/8/19,10,78.576625,8
101001,2007,2020/8/19,11,59.5426667,9
101001,2007,2020/8/19,12,64.8181,10
101001,2007,2020/8/19,13,73.8636667,12
101001,2007,2020/8/19,14,76.52871429999999,7
101001,2007,2020/8/19,15,76.4326667,15
101001,2007,2020/8/19,16,72.3444286,14
101001,2007,2020/8/19,17,75.9273333,12
101001,2007,2020/8/19,18,78.0458947,19
101001,2007,2020/8/19,19,77.699,12
101001,2007,2020/8/19,20,70.500375,8
101001,2007,2020/8/19,21,73.0413333,3
101001,2007,2020/8/19,23,95.50299999999999,1
101001,2007,2020/8/20,1,61.449,1
101001,2007,2020/8/20,3,79.05199999999999,1
101001,2007,2020/8/20,5,92.26700000000001,1
101001,2007,2020/8/20,6,57.0765,2
101001,2007,2020/8/20,7,46.1756667,9
101001,2007,2020/8/20,8,83.68525,16
101001,2007,2020/8/20,9,74.67892859999999,14
101001,2007,2020/8/20,10,76.1766,10
101001,2007,2020/8/20,11,70.102625,8
101001,2007,2020/8/20,12,83.6085,8
101001,2007,2020/8/20,13,73.2101667,6
101001,2007,2020/8/20,14,75.15353329999999,15
101001,2007,2020/8/20,15,68.3487778,9
101001,2007,2020/8/20,16,76.490625,16
101001,2007,2020/8/20,17,74.1165,14
101001,2007,2020/8/20,18,78.4778,10
101001,2007,2020/8/20,19,75.9678333,6
101001,2007,2020/8/20,20,66.917,4
101001,2007,2020/8/20,21,77.8668,5
101001,2007,2020/8/20,23,51.288999999999994,1
101001,2007,2020/8/21,1,12.110999999999999,1
101001,2007,2020/8/21,3,66.462,2
101001,2007,2020/8/21,4,62.933,1
101001,2007,2020/8/21,5,91.304,1
101001,2007,2020/8/21,6,79.16666670000001,3
101001,2007,2020/8/21,7,76.442,10
101001,2007,2020/8/21,8,66.4208462,13
101001,2007,2020/8/21,9,69.7867,10
101001,2007,2020/8/21,10,69.04238459999999,13
101001,2007,2020/8/21,11,77.1500769,13
101001,2007,2020/8/21,12,80.1557,10
101001,2007,2020/8/21,13,75.7603846,13
101001,2007,2020/8/21,14,70.5150909,11
101001,2007,2020/8/21,15,72.55861540000001,13
101001,2007,2020/8/21,16,78.3741667,12
101001,2007,2020/8/21,17,74.5668,20
101001,2007,2020/8/21,18,73.95100000000001,26
101001,2007,2020/8/21,19,67.8681429,14
101001,2007,2020/8/21,20,85.4103333,6
101001,2007,2020/8/21,21,84.446,3
101001,2007,2020/8/21,22,31.801,1
101001,2007,2020/8/21,23,66.7355,4
101001,2007,2020/8/22,0,90.361,1
101001,2007,2020/8/22,1,75.403,1
101001,2007,2020/8/22,3,94.47200000000001,1
101001,2007,2020/8/22,5,83.307,2
101001,2007,2020/8/22,6,75.683,1
101001,2007,2020/8/22,7,82.9555833,12
101001,2007,2020/8/22,8,80.292,8
101001,2007,2020/8/22,9,80.0993571,14
101001,2007,2020/8/22,10,75.1851538,13
101001,2007,2020/8/22,11,79.9639091,11
101001,2007,2020/8/22,12,73.3465556,9
101001,2007,2020/8/22,13,81.2056667,6
101001,2007,2020/8/22,14,67.5122,10
101001,2007,2020/8/22,15,70.9381,10
101001,2007,2020/8/22,16,71.226,7
101001,2007,2020/8/22,17,79.6485625,16
101001,2007,2020/8/22,18,77.9928182,22
101001,2007,2020/8/22,19,73.5329167,12
101001,2007,2020/8/22,20,66.3764444,9
101001,2007,2020/8/22,21,80.051,3
101001,2007,2020/8/22,22,68.798,1
101001,2007,2020/8/23,6,93.677,1
101001,2007,2020/8/23,7,72.07600000000001,1
101001,2007,2020/8/23,8,81.4762,5
101001,2007,2020/8/23,9,74.7041667,6
101001,2007,2020/8/23,10,82.9752222,9
101001,2007,2020/8/23,11,82.7775,6
101001,2007,2020/8/23,12,74.6051667,6
101001,2007,2020/8/23,13,81.2926,5
101001,2007,2020/8/23,14,57.18575,8
101001,2007,2020/8/23,15,71.32300000000001,8
101001,2007,2020/8/23,16,80.50711109999999,9
101001,2007,2020/8/23,17,82.5038571,14
101001,2007,2020/8/23,18,73.6301429,14
101001,2007,2020/8/23,19,84.9596923,13
101001,2007,2020/8/23,20,35.769,2
101001,2007,2020/8/24,9,11.704,1
101001,2007,2020/8/25,11,1.483,1
101001,2007,2020/8/25,19,0.7759999999999999,1
101001,2007,2020/8/26,8,8.062999999999999,1
101001,2007,2020/8/26,12,1.6969999999999998,1
101001,2007,2020/8/26,15,12.345999999999998,1
101001,2007,2020/8/26,22,9.089,1
101001,2007,2020/8/27,8,20.005,1
101001,2007,2020/8/27,17,53.273999999999994,1
101001,2007,2020/8/28,12,9.099,1
101001,2007,2020/8/28,13,37.198,1
101001,2007,2020/8/28,19,48.797,1
101001,2007,2020/8/29,16,3.654,1
101001,2007,2020/8/30,9,23.154,1
101001,2007,2020/8/31,13,3.0410000000000004,1
101001,101007,2020/5/1,17,14.263,1
101001,101007,2020/5/3,11,23.156999999999996,1
101001,101007,2020/5/5,17,0.623,1
101001,101007,2020/5/6,0,66.941,2
101001,101007,2020/5/6,2,52.925,1
101001,101007,2020/5/6,4,31.241999999999997,1
101001,101007,2020/5/6,5,33.2715,2
101001,101007,2020/5/6,6,76.65,7
