src_FID,nbr_FID,weight
179,225,0.9510793
179,249,0.6988737
180,75,0.5378336
180,119,0.8963617
180,180,1.0
180,299,0.42145678
180,300,0.26525852
180,302,0.19821727
180,305,0.31098896
180,309,0.70095235
181,99,0.117013566
181,142,0.594363
181,149,0.12643704
181,181,1.0
181,257,0.5676171
181,310,0.29608676
181,321,0.99715024
181,323,0.99872524
181,324,0.80051327
182,148,0.24722536
182,167,0.35744792
182,169,0.8815939
182,182,1.0
182,196,0.99715614
182,229,0.6199715
182,231,0.70613796
182,232,0.8703258
182,233,0.9670963
182,234,0.9999802
182,265,0.11257274
182,266,0.15042892
182,267,0.14527972
183,156,0.95495903
183,157,0.9714452
183,183,1.0
183,224,0.8467453
184,5,0.51155645
184,12,0.38327727
184,66,0.4376634
184,83,0.12431124
184,95,0.40174928
184,184,1.0
184,185,0.9999863
185,5,0.51465917
185,12,0.3860606
185,66,0.44061238
185,83,0.12564538
185,95,0.4046151
185,184,0.9999863
185,185,1.0
186,9,0.18524791
186,25,0.7696598
186,40,0.99129575
186,55,0.14767976
186,107,0.7156582
186,186,1.0
186,187,0.3448471
186,188,0.19162206
186,218,0.92665344
186,219,0.32326677
186,220,0.5571521
186,222,0.38726825
187,84,0.10806699
187,157,0.20422742
187,183,0.12918143
187,187,1.0
187,188,0.93772566
187,189,0.4469765
187,220,0.9311817
187,221,0.22530249
187,222,0.99666005
187,224,0.3513462
187,247,0.64822
187,248,0.28735802
188,80,0.16313346
188,84,0.21592404
188,109,0.19971178
188,146,0.124093205
188,156,0.14475651
188,157,0.36289683
188,183,0.25024018
188,187,0.93772566
188,188,1.0
188,189,0.6606962
188,219,0.120237865
188,220,0.762604
188,221,0.3923893
188,222,0.9075772
188,224,0.55343455
188,247,0.84881973
188,248,0.47473487
189,156,0.57281125
189,157,0.87650275
189,183,0.7524823
189,189,1.0
189,224,0.9843969
190,8,0.915934
190,43,0.7519058
190,88,0.44764146
190,190,1.0
191,8,0.7541435
191,43,0.5536933
191,88,0.2780201
191,190,0.9463054
191,191,1.0
192,8,0.7357452
192,43,0.53437275
192,88,0.26392713
192,190,0.9357546
192,191,0.9994796
192,192,1.0
193,170,0.19696634
193,171,0.19518273
193,193,1.0
193,314,0.8400347
193,315,0.42949617
193,316,0.3088764
193,317,0.43231374
193,318,0.31123045
194,27,0.11353172
194,194,1.0
194,288,0.47879252
194,289,0.64836144
194,292,0.7524823
194,293,0.96063644
194,294,0.98671335
194,297,0.59895825
195,32,0.23334241
195,195,1.0
195,300,0.651661
195,302,0.7517283
195,303,0.96072143
195,304,0.97321755
195,305,0.5906452
195,306,0.58243257
195,307,0.8684571
195,308,0.70404255
196,148,0.21730052
196,167,0.31986082
196,169,0.8464208
196,182,0.99715614
196,196,1.0
196,229,0.5742523
196,231,0.6611896
196,232,0.8340083
196,233,0.9457021
196,234,0.9966633
196,266,0.12950848
196,267,0.12491727
197,8,0.5283738
197,43,0.34161177
197,88,0.14128582
197,190,0.7768945
197,191,0.9309068
197,192,0.94181406
197,197,1.0
197,198,0.9999867
198,8,0.52529824
198,43,0.33903533
198,88,0.13984999
198,190,0.77404296
198,191,0.9290798
198,192,0.9401344
198,197,0.9999867
198,198,1.0
199,38,0.93830246
199,199,1.0
199,200,0.6190716
199,201,0.19275378
199,203,0.26529235
199,205,0.41998616
199,208,0.7883241
199,210,0.9956222
200,2,0.1912278
200,134,0.40236413
200,151,0.15095574
200,200,1.0
200,201,0.7048718
200,203,0.8091315
200,205,0.94416153
200,208,0.95892847
200,254,0.3240264
201,2,0.61622936
201,4,0.34075177
201,19,0.28114116
201,41,0.14907238
201,72,0.24997988
201,97,0.121977895
201,134,0.8766961
201,151,0.5402916
201,158,0.2084374
201,170,0.13475217
201,171,0.13339777
201,201,1.0
201,226,0.30441937
201,227,0.29565385
201,254,0.80090946
202,13,0.400415
202,153,0.19925
202,154,0.15964168
202,202,1.0
202,204,0.9519115
202,206,0.82110167
202,207,0.64121175
202,209,0.30530044
202,319,0.26317054
203,2,0.5052501
203,4,0.25554746
203,19,0.20601021
203,41,0.10224427
203,72,0.18075542
203,134,0.7832943
203,151,0.4328169
203,158,0.14780392
203,201,0.9828685
203,203,1.0
203,226,0.2251658
203,227,0.217924
203,254,0.69630665
204,13,0.58288205
204,153,0.33335376
204,154,0.27729076
204,202,0.9519115
204,204,1.0
204,206,0.9519232
204,207,0.82061815
204,209,0.471366
204,319,0.41843146
205,2,0.33412632
205,4,0.14532432
205,19,0.11264625
205,134,0.5997874
205,151,0.27521363
205,201,0.88333493
205,203,0.95231926
205,205,1.0
205,226,0.12508652
205,227,0.12035397
205,254,0.50848156
206,13,0.76883274
206,153,0.5053423
206,154,0.4363894
206,202,0.82110167
206,204,0.9519232
206,206,1.0
206,207,0.95163095
206,209,0.6594035
206,319,0.60281986
207,13,0.9193079
207,153,0.6947554
207,154,0.6229787
207,202,0.64121175
207,204,0.82061815
207,206,0.95163095
207,207,1.0
207,209,0.8364361
207,319,0.7874953
208,2,0.1082809
208,134,0.2610258
208,200,0.95892847
208,201,0.53051966
208,203,0.6426284
208,205,0.8207189
208,208,1.0
208,254,0.20115766
209,13,0.98258185
209,153,0.9678157
209,154,0.93203104
209,202,0.30530044
209,204,0.471366
209,206,0.6594035
209,207,0.8364361
209,209,1.0
209,319,0.9956331
210,38,0.9659435
210,200,0.6748546
210,201,0.226978
210,203,0.3071038
210,205,0.47233742
210,208,0.83665085
210,210,1.0
211,57,0.7828451
211,90,0.37502652
211,111,0.9395913
211,137,0.51102436
211,174,0.7511513
211,177,0.9534066
211,211,1.0
211,213,0.9309618
211,214,0.25937462
212,57,0.10565699
212,111,0.20751597
212,176,0.9515607
212,177,0.22417991
212,211,0.36467516
212,212,1.0
212,213,0.19838452
213,57,0.949634
213,90,0.5930131
213,111,0.99968165
213,132,0.12314532
213,137,0.73743266
213,174,0.9309618
213,177,0.997599
213,211,0.9309618
213,213,1.0
213,214,0.44950524
214,57,0.64099914
214,90,0.9710695
214,111,0.43524846
214,118,0.24198215
214,124,0.17113487
214,132,0.736533
214,137,0.88942254
214,174,0.6751585
214,177,0.41078058
214,211,0.25937462
214,213,0.44950524
214,214,1.0
214,216,0.40787408
214,253,0.5368744
215,24,0.8326519
215,175,0.6777286
215,176,0.4176766
215,212,0.26209676
215,215,1.0
216,36,0.4235149
216,105,0.6888863
216,118,0.9421194
216,124,0.8639961
216,216,1.0
216,246,0.10794236
217,2,0.889187
217,4,0.6259377
217,18,0.7785102
217,19,0.5498619
217,24,0.15154144
217,41,0.34863213
217,56,0.97170955
217,68,0.9561745
217,72,0.5068421
217,97,0.2999088
217,102,0.13908224
217,126,0.93902
217,151,0.8300861
217,158,0.44553712
217,170,0.3232858
217,171,0.3208616
217,191,0.17425774
217,202,0.16406979
217,215,0.4083863
217,217,1.0
217,226,0.5804931
217,227,0.56910396
217,254,0.26214704
218,9,0.3515447
218,25,0.9459857
218,31,0.13245893
218,40,0.967233
218,55,0.29363856
218,107,0.91262275
218,121,0.119514495
218,186,0.92665344
218,187,0.56480986
218,188,0.361002
218,218,1.0
218,219,0.5385591
218,220,0.78747404
218,222,0.614358
218,247,0.13592586
218,248,0.12891619
219,9,0.9459241
219,26,0.23268987
219,31,0.6672217
219,55,0.9024921
219,82,0.27509284
219,121,0.6367704
219,131,0.11403214
219,219,1.0
220,187,0.9311817
220,188,0.762604
220,189,0.25774664
220,220,1.0
220,221,0.10931033
220,222,0.9571866
220,224,0.18949403
220,247,0.42468664
220,248,0.14738664
221,9,0.59182906
221,31,0.2829643
221,55,0.51990265
221,84,0.92913544
221,109,0.912699
221,121,0.26080862
221,219,0.7877292
221,221,1.0
221,248,0.15042892
222,157,0.17593038
222,183,0.10911278
222,187,0.99666005
222,188,0.9075772
222,189,0.40155852
222,220,0.9571866
222,221,0.19497606
222,222,1.0
222,224,0.31111905
222,247,0.59869766
222,248,0.25169095
223,9,0.34225756
223,31,0.12762654
223,51,0.94591177
223,55,0.2852531
223,84,0.7124074
223,109,0.6863757
223,121,0.11504738
223,122,0.96881396
223,219,0.5275579
223,221,0.907546
223,223,1.0
224,156,0.6787325
224,157,0.94508326
224,183,0.8467453
224,224,1.0
225,51,0.5685375
225,61,0.94944304
225,76,0.71490335
225,103,0.60165894
225,122,0.25719982
225,178,0.71256775
225,179,0.9510793
225,221,0.18566017
225,223,0.3772868
225,225,1.0
225,249,0.86906916
226,4,0.21744885
226,19,0.17321649
226,41,0.9197052
226,72,0.99243885
226,97,0.8783432
226,99,0.105272524
226,102,0.64062136
226,149,0.11396721
226,158,0.12218329
226,160,0.36211005
226,164,0.2511851
226,191,0.12823461
226,226,1.0
226,227,0.99982274
226,313,0.3800078
227,4,0.22468002
227,19,0.17940083
227,41,0.9266676
227,72,0.99456745
227,97,0.8866502
227,99,0.10954409
227,102,0.65199083
227,149,0.11850732
227,158,0.12697028
227,160,0.37189373
227,164,0.259125
227,191,0.13319916
227,226,0.99982274
227,227,1.0
227,313,0.39002344
228,34,0.5218547
228,50,0.33362404
228,62,0.99804384
228,228,1.0
228,237,0.45587265
229,148,0.7858988
229,150,0.306588
229,165,0.22542408
229,166,0.20636806
229,167,0.9009379
229,229,1.0
229,265,0.5386293
229,266,0.6254643
229,267,0.61468965
229,269,0.17835072
229,270,0.15269463
230,110,0.9823798
230,130,0.9397208
230,142,0.13506864
230,168,0.89183384
230,181,0.6176979
230,230,1.0
230,257,0.123519845
230,321,0.5719137
230,322,0.8106929
230,323,0.64824355
230,324,0.25718334
231,148,0.7039735
231,150,0.24327417
231,165,0.17407966
231,166,0.15822472
231,167,0.83502793
231,229,0.9896984
231,231,1.0
231,265,0.45431113
231,266,0.5385825
231,267,0.52793086
231,269,0.13517424
231,270,0.11437601
232,148,0.51915944
232,150,0.1384681
232,167,0.6623876
232,169,0.99968755
232,229,0.90328926
232,231,0.95385426
232,232,1.0
232,265,0.2946632
232,266,0.36505976
232,267,0.3559074
233,148,0.36810285
233,167,0.50059724
233,169,0.970673
233,229,0.7717892
233,231,0.8470695
233,232,0.9644584
233,233,1.0
233,265,0.1867137
233,266,0.2404248
233,267,0.23328014
234,148,0.24983358
234,167,0.36068
234,169,0.8843815
234,182,0.9999802
234,196,0.9966633
234,229,0.6238073
234,231,0.7098612
234,232,0.87319815
234,233,0.9686518
234,234,1.0
234,265,0.114060014
234,266,0.15227872
234,267,0.14709389
235,88,0.19044077
235,141,0.9414313
235,142,0.2248317
235,145,0.999502
235,167,0.108682826
235,169,0.50177085
235,182,0.79741853
235,190,0.13395296
235,191,0.24674132
235,193,0.31655017
235,196,0.8365533
235,229,0.2562572
235,231,0.3214667
235,232,0.4870776
235,233,0.64826715
235,234,0.7940144
235,235,1.0
235,236,0.9586568
235,257,0.20810594
235,314,0.10862915
235,324,0.38872817
236,88,0.10754255
236,141,0.9983861
236,142,0.13046233
236,145,0.9670083
236,169,0.3419443
236,182,0.62868285
236,191,0.14546931
236,193,0.19529298
236,196,0.6741531
236,229,0.15208267
236,231,0.19891469
236,232,0.3295248
236,233,0.47414646
236,234,0.62484884
236,235,0.9586568
236,236,1.0
236,257,0.11921647
236,324,0.24993111
237,128,0.44575843
237,141,0.33503532
237,145,0.19978178
237,235,0.18868518
237,236,0.30752802
237,237,1.0
237,312,0.52988964
238,35,0.65869826
238,129,0.5041895
238,143,0.17619953
238,238,1.0
239,29,0.48988712
239,71,0.35456982
239,143,0.18297216
239,194,0.36964947
239,239,1.0
239,286,0.93199
239,290,0.8968199
239,293,0.23806968
239,294,0.45940426
239,295,0.49953932
239,296,0.67870915
239,298,0.96835506
240,33,0.8491044
240,62,0.15985678
240,94,0.21484776
240,96,0.2083797
240,106,0.14113303
240,108,0.6042888
240,123,0.75681764
240,127,0.47035012
240,228,0.17941383
240,240,1.0
241,3,0.5819595
241,28,0.9824087
241,42,0.67106426
241,59,0.6680422
241,65,0.98335755
241,87,0.5126211
241,116,0.35047334
241,136,0.14539126
241,152,0.9531762
241,161,0.95175964
241,162,0.7865378
241,163,0.78932166
241,241,1.0
241,242,0.8544007
241,243,0.21935369
241,244,0.22129975
241,245,0.99999917
241,256,0.8569946
242,3,0.8909489
242,37,0.14452313
242,42,0.94599795
242,59,0.9443864
242,78,0.14290869
242,87,0.83723605
242,116,0.67410636
242,125,0.21799825
242,136,0.3732845
242,162,0.99132645
242,163,0.9919833
242,242,1.0
242,243,0.49735653
242,244,0.5003442
242,256,0.9999853
243,37,0.734709
243,78,0.7314368
243,125,0.8530879
243,136,0.9756258
243,193,0.39785808
243,243,1.0
243,244,0.9999871
243,314,0.14998338
244,37,0.73177576
244,78,0.7284957
244,125,0.8506383
244,136,0.97451323
244,193,0.3951193
244,243,0.9999871
244,244,1.0
244,314,0.14850514
245,3,0.5827401
245,28,0.9826465
245,42,0.67183685
245,59,0.66881555
245,65,0.983589
245,87,0.5133851
245,116,0.35112792
245,136,0.14575964
245,152,0.953556
245,161,0.95214474
245,162,0.78724015
245,163,0.79002124
245,241,0.99999917
245,242,0.8550181
245,243,0.21984665
245,244,0.2217957
245,245,1.0
245,256,0.8576079
246,25,0.5462696
246,36,0.72661424
246,40,0.8782384
246,54,0.9976071
246,107,0.49023005
246,186,0.9312641
246,187,0.18560687
246,218,0.7447607
246,219,0.17114747
246,220,0.3456141
246,222,0.21493614
246,246,1.0
247,156,0.37769842
247,157,0.6948712
247,183,0.5496975
247,189,0.94387364
247,224,0.8748282
247,247,1.0
248,248,1.0
249,51,0.86668676
249,61,0.97866917
249,76,0.958961
249,84,0.23963283
249,103,0.8919338
249,109,0.22223201
249,122,0.53399885
249,219,0.13594702
249,221,0.4254686
249,223,0.68586385
249,249,1.0
250,17,0.12309609
250,45,0.123707436
250,79,0.20063746
250,133,0.85951567
250,135,0.34912664
250,250,1.0
251,80,0.8220071
251,84,0.102312505
251,93,0.929483
251,146,0.7465014
251,221,0.21542233
251,248,0.27580124
251,251,1.0
252,11,0.39421538
252,60,0.10002012
252,91,0.42527303
252,113,0.79384583
252,173,0.92622906
252,252,1.0
253,36,0.3072698
253,105,0.5528467
253,118,0.8492372
253,124,0.74567604
253,132,0.94597334
253,216,0.9747118
253,253,1.0
254,2,0.95072573
254,4,0.7254114
254,19,0.65076566
254,41,0.43799314
254,72,0.6071083
254,97,0.38313213
254,102,0.19102404
254,151,0.90632457
254,158,0.5431736
254,170,0.40962547
254,171,0.40687168
254,190,0.1261761
254,191,0.23469785
254,202,0.22217178
254,204,0.12268324
254,226,0.6812287
254,227,0.6699636
254,254,1.0
255,47,0.99950325
255,255,1.0
256,3,0.888614
256,37,0.1429858
256,42,0.944274
256,59,0.94265205
256,78,0.14139503
256,87,0.8345184
256,116,0.67085356
256,125,0.21595362
256,136,0.37044442
256,162,0.9906016
256,163,0.9912906
256,242,0.9999853
256,243,0.4941677
256,244,0.4971729
256,256,1.0
257,16,0.3038877
257,50,0.26187897
257,58,0.18265618
257,99,0.60118514
257,142,0.9990245
257,149,0.6240914
257,237,0.18405466
257,257,1.0
257,310,0.88359267
257,324,0.92416257
258,258,1.0
258,259,0.9572419
258,260,0.8808842
258,264,0.68211454
258,268,0.49673668
259,258,0.9572419
259,259,1.0
259,260,0.9785977
259,264,0.8456372
259,268,0.674574
260,258,0.8808842
260,259,0.9785977
260,260,1.0
260,264,0.9334857
260,268,0.79395115
261,258,0.4244262
261,259,0.598295
261,260,0.7229114
261,261,1.0
261,264,0.9099066
261,268,0.99206173
262,258,0.25970766
262,259,0.4039562
262,260,0.5230873
262,261,0.9460103
262,262,1.0
262,263,0.9417121
262,264,0.7449394
262,268,0.8999714
263,258,0.13842513
263,259,0.23854265
263,260,0.33200413
263,261,0.7936983
263,262,0.9417121
263,263,1.0
263,264,0.53769326
263,268,0.7228204
264,258,0.68211454
264,259,0.8456372
264,260,0.9334857
264,264,1.0
264,268,0.95360196
265,265,1.0
265,269,0.7573913
265,270,0.71018267
265,271,0.46555167
265,272,0.33956146
265,273,0.17925796
266,265,0.989704
266,266,1.0
266,267,0.99984205
266,269,0.673966
266,270,0.62461215
266,271,0.38620627
266,272,0.27245894
266,273,0.13614872
267,265,0.99208134
267,266,0.99984205
267,267,1.0
267,269,0.6845837
267,270,0.63537586
267,271,0.39575058
267,272,0.28033707
267,273,0.14105666
268,258,0.49673668
268,259,0.674574
268,260,0.79395115
268,264,0.95360196
268,268,1.0
269,261,0.10697594
269,262,0.2040568
269,263,0.35646722
269,269,1.0
269,270,0.9966569
269,271,0.8864122
269,272,0.7692899
269,273,0.5408771
270,261,0.1267588
270,262,0.23532273
270,263,0.3995901
270,269,0.9966569
270,270,1.0
270,271,0.9196758
270,272,0.8135378
270,273,0.59029
271,261,0.26781523
271,262,0.43413055
271,263,0.6397002
271,264,0.120450735
271,268,0.21657455
271,269,0.8864122
271,270,0.9196758
271,271,1.0
271,272,0.97317326
271,273,0.8263717
272,261,0.3805656
272,262,0.5710164
272,263,0.77607465
272,264,0.18939959
272,268,0.31692538
272,269,0.7692899
272,270,0.8135378
272,271,0.97317326
272,272,1.0
272,273,0.9287872
273,259,0.13028762
273,260,0.19404118
273,261,0.6031042
273,262,0.79668456
273,263,0.9477335
273,264,0.3546695
273,268,0.5271617
273,269,0.5408771
273,270,0.59029
273,271,0.8263717
273,272,0.9287872
273,273,1.0
274,274,1.0
274,275,0.957087
274,276,0.2593247
274,277,0.10385765
274,278,0.80377996
274,279,0.6819048
274,281,0.42429593
275,274,0.957087
275,275,1.0
275,276,0.40376502
275,277,0.18670031
275,278,0.9356347
275,279,0.84573287
275,281,0.59848446
275,285,0.13019514
276,276,1.0
276,277,0.8889175
276,283,0.36277577
276,284,0.5710872
276,285,0.7966636
277,276,0.8889175
277,277,1.0
277,280,0.1252859
277,283,0.64361984
277,284,0.8484969
277,285,0.9823001
278,274,0.80377996
278,275,0.9356347
278,276,0.61743736
278,277,0.3407909
278,278,1.0
278,279,0.977348
278,281,0.81036454
278,284,0.1251463
278,285,0.2544442
279,274,0.6819048
279,275,0.84573287
279,276,0.744649
279,277,0.4560065
279,278,0.977348
279,279,1.0
279,281,0.909953
279,284,0.18925114
279,285,0.35439026
280,89,0.984594
280,110,0.4338896
280,130,0.34630328
280,150,0.92084825
280,165,0.8379957
280,166,0.8122092
280,168,0.28603032
280,181,0.11369831
280,230,0.5437597
280,280,1.0
280,322,0.2156731
280,323,0.12616606
281,276,0.94578844
281,277,0.714972
281,281,1.0
281,283,0.2139512
281,284,0.38025567
281,285,0.60267776
282,282,1.0
283,89,0.44231045
283,150,0.32116404
283,165,0.23750287
283,166,0.21776062
283,280,0.54479164
283,283,1.0
283,284,0.9353811
283,285,0.754962
284,89,0.2593913
284,150,0.17316581
284,165,0.11952412
284,166,0.10759582
284,280,0.34061506
284,283,0.9353811
284,284,1.0
284,285,0.928829
285,89,0.1281534
285,280,0.17999911
285,283,0.754962
285,284,0.928829
285,285,1.0
286,194,0.58415973
286,286,1.0
286,289,0.14424576
286,290,0.99583095
286,292,0.20110139
286,293,0.41828048
286,294,0.6829302
286,295,0.7236619
286,296,0.8802422
286,297,0.12245761
287,287,1.0
288,27,0.68348926
288,156,0.34202263
288,288,1.0
288,291,0.5884907
289,27,0.513223
289,156,0.21721148
289,194,0.64836144
289,288,0.96081704
289,289,1.0
289,291,0.42264783
289,292,0.9844922
289,293,0.810857
289,294,0.5493921
289,297,0.9966791
290,194,0.6395585
290,286,0.99583095
290,289,0.17195277
290,290,1.0
290,292,0.23588614
290,293,0.46996653
290,294,0.736578
290,295,0.77562124
290,296,0.91799223
290,297,0.14706014
291,156,0.9095511
291,291,1.0
292,27,0.41193718
292,156,0.15700562
292,194,0.7524823
292,288,0.89979386
292,289,0.9844922
292,291,0.3299469
292,292,1.0
292,293,0.89511377
292,294,0.6563462
292,297,0.9671745
293,27,0.19698013
293,194,0.96063644
293,288,0.6487387
293,289,0.810857
293,291,0.1465098
293,292,0.89511377
293,293,1.0
293,294,0.90493846
293,297,0.7665867
294,194,0.98671335
294,288,0.38737246
294,289,0.5493921
294,292,0.6563462
294,293,0.90493846
294,294,1.0
294,297,0.50080425
295,194,0.9732264
295,288,0.35289642
295,289,0.5079503
295,292,0.6143343
295,293,0.8751815
295,294,0.9975909
295,295,1.0
295,297,0.4604119
296,194,0.8681326
296,286,0.8802422
296,288,0.21924931
296,289,0.34306076
296,290,0.91799223
296,292,0.43742168
296,293,0.71728086
296,294,0.93442976
296,295,0.9562304
296,296,1.0
296,297,0.3034665
297,27,0.5620514
297,156,0.2496548
297,194,0.59895825
297,288,0.97996736
297,289,0.9966791
297,291,0.46883896
297,292,0.9671745
297,293,0.7665867
297,294,0.50080425
297,297,1.0
298,194,0.5119035
298,286,0.9926193
298,289,0.11301458
298,290,0.9775438
298,292,0.16093563
298,293,0.35425067
298,294,0.61035424
298,295,0.65217924
298,296,0.82164514
298,298,1.0
299,195,0.46350682
299,299,1.0
299,300,0.95170116
299,302,0.8892038
299,303,0.63258594
299,304,0.33954194
299,305,0.9773725
299,307,0.20956416
299,308,0.11627673
300,195,0.651661
300,300,1.0
300,302,0.9856598
300,303,0.8135786
300,304,0.5111632
300,305,0.994942
300,306,0.14500128
300,307,0.34618512
300,308,0.21130574
301,75,0.72790664
301,119,0.98866135
301,299,0.6078902
301,300,0.42269117
301,301,1.0
301,302,0.3333344
301,303,0.14801857
301,305,0.47997338
301,309,0.87070185
302,195,0.7517283
302,300,0.9856598
302,302,1.0
302,303,0.89442146
302,304,0.61348146
302,305,0.9640315
302,306,0.19958581
302,307,0.4370482
302,308,0.28103623
303,32,0.1382961
303,195,0.96072143
303,300,0.8135786
303,302,0.89442146
303,303,1.0
303,304,0.8752874
303,305,0.75875777
303,306,0.41685763
303,307,0.71787465
303,308,0.5335783
304,32,0.33722624
304,304,1.0
304,306,0.7213864
304,307,0.9565428
304,308,0.8321596
305,195,0.5906452
305,300,0.994942
305,302,0.9640315
305,303,0.75875777
305,304,0.45257348
305,305,1.0
305,306,0.11835442
305,307,0.29742393
305,308,0.17602003
306,32,0.8009304
306,85,0.29284906
306,114,0.19320506
306,306,1.0
307,32,0.50059724
307,85,0.11559987
307,304,0.9565428
307,306,0.8779935
307,307,1.0
307,308,0.9536479
308,308,1.0
309,75,0.9639193
309,195,0.23100197
309,299,0.894636
309,300,0.7339876
309,302,0.6329407
309,303,0.36031792
309,304,0.15184069
309,305,0.79046607
309,309,1.0
310,58,0.40376502
310,99,0.8773455
310,149,0.89381003
310,310,1.0
311,141,0.81620604
311,145,0.63490313
311,182,0.2537376
311,196,0.28670254
311,233,0.16003624
311,234,0.2511035
311,235,0.61577934
311,236,0.7858988
311,311,1.0
312,20,0.5555046
312,97,0.1578215
312,128,0.98959243
312,160,0.13330364
312,312,1.0
313,16,0.42005104
313,50,0.36971056
313,58,0.29322582
313,99,0.7654288
313,149,0.7862823
313,164,0.96379673
313,237,0.27206448
313,313,1.0
314,170,0.47926924
314,171,0.47634298
314,314,1.0
314,315,0.777024
314,316,0.6410228
314,317,0.77980036
314,318,0.644021
315,170,0.88093615
315,171,0.87869257
315,315,1.0
315,316,0.973049
315,317,0.9999873
315,318,0.9741661
316,170,0.9641537
316,171,0.96283996
316,254,0.14137316
316,316,1.0
316,318,0.9999877
317,170,0.87871003
317,171,0.87645
317,315,0.9999873
317,316,0.97190017
317,317,1.0
317,318,0.9730401
318,170,0.96285033
318,171,0.9615145
318,254,0.13999096
318,316,0.9999877
318,318,1.0
319,153,0.98692685
319,154,0.9611031
319,319,1.0
320,14,0.258344
320,23,0.9265404
320,30,0.42897275
320,64,0.5769465
320,138,0.8921004
320,320,1.0
321,99,0.13644637
321,142,0.640149
321,149,0.1470152
321,181,0.99715024
321,257,0.61338675
321,310,0.3321775
321,321,1.0
321,323,0.99208623
321,324,0.8394919
322,142,0.3999707
322,181,0.945628
322,257,0.3763819
322,310,0.16638461
322,321,0.919411
322,322,1.0
322,323,0.9605087
322,324,0.6060658
323,99,0.10525506
323,142,0.5637958
323,149,0.11394863
323,181,0.99872524
323,257,0.5372487
323,310,0.27330086
323,321,0.99208623
323,323,1.0
323,324,0.7730252
324,16,0.15214029
324,50,0.12631655
324,99,0.3721799
324,142,0.9396043
324,149,0.39220062
324,257,0.92416257
324,310,0.67017436
324,324,1.0
